,audio_path,transcript,sentence,normalized_sentence,items
50,items_ordering_audios/2024_07_11 00_18_57 GSIPpg.wav,"Yeah, could you please sell me a play of sweet salami rolls and some spicy Irolean sausage? Thank you.",Could you please serve me a plate of sweet salami rolls and some spicy Italian sausages? Thank you!,Could you please serve me a plate of sweet salami rolls and some spicy Italian sausages? Thank you!,"{""items"": [{""name"": ""sweet salami rolls"", ""modifier"": """"}, {""name"": ""spicy Italian sausages"", ""modifier"": """"}], ""review"": ""Could you please serve me a plate of sweet salami rolls and some spicy Italian sausages? Thank you!""}"
51,items_ordering_audios/2024_07_11 00_19_35 h6HJvQ.wav,I want to order a delicious chicken teriyaki start with a side of perfectly baked potato please.,"I want to order a delicious Chicken Teriyaki served with a side of perfectly baked potato, please.","I want to order a delicious Chicken Teriyaki served with a side of perfectly baked potato, please.","{""items"": [{""name"": ""Chicken Teriyaki"", ""modifier"": """"}, {""name"": ""perfectly baked potato"", ""modifier"": """"}], ""review"": ""I want to order a delicious Chicken Teriyaki served with a side of perfectly baked potato, please.""}"
52,items_ordering_audios/2024_07_11 00_19_54 f-rpsA.wav,Can I have a hamburger with mayonnaise on it?,Can I have a hamburger with mayonnaise on it?,Can I have a hamburger with mayonnaise on it?,"{""items"": [{""name"": ""hamburger"", ""modifier"": ""with mayonnaise""}], ""review"": ""Can I have a hamburger with mayonnaise on it?""}"
53,items_ordering_audios/2024_07_11 00_20_10 Foz8hw.wav,I'll have the regular chili cheese fries please. Could you also add a side of ranch dressing for dipping? Thank you.,"I will have the regular chili cheese fries, please. Could you also add a side of ranch dressing for dipping? Thank you!","I will have the regular chili cheese fries, please. Could you also add a side of ranch dressing for dipping? Thank you!","{""items"": [{""name"": ""regular chili cheese fries"", ""modifier"": """"}, {""name"": ""ranch dressing"", ""modifier"": ""for dipping""}], ""review"": ""I will have the regular chili cheese fries, please. Could you also add a side of ranch dressing for dipping? Thank you!""}"
54,items_ordering_audios/2024_07_11 00_20_45 hJkb_Q.wav,I need a swye meal with a side of cinnamon sweet potato mash please. Could I also get just half the usual portion for the mash? There will be about two ounces. Thank you.,"I need the Swai Meal with a side of Cinnamon Sweet Potato Mash, please. Could I also get just half the usual portion for the mash? That would be about two ounces. Thank you!","I need the Swai Meal with a side of Cinnamon Sweet Potato Mash, please. Could I also get just half the usual portion for the mash? That would be about two ounces. Thank you!","{""items"": [{""name"": ""Swai Meal"", ""modifier"": """"}, {""name"": ""Cinnamon Sweet Potato Mash"", ""modifier"": ""half the usual portion""}], ""review"": ""I need the Swai Meal with a side of Cinnamon Sweet Potato Mash, please. Could I also get just half the usual portion for the mash? That would be about two ounces. Thank you!""}"
55,items_ordering_audios/2024_07_11 00_21_37 G73w8w.wav,"May I order a plate of country sausage and eggs served sunny side up with the addition of sourdough toasts? And also, could I please prepare a side of ham and eggs that are lightly based? Based?","""May I order a plate of country sausage and eggs, served sunny-side up, with the addition of sourdough toast? And also, could you please prepare a side of ham and eggs that are lightly basted?""","""May I order a plate of country sausage and eggs, served sunny-side up, with the addition of sourdough toast? And also, could you please prepare a side of ham and eggs that are lightly basted?""","{""items"": [{""name"": ""country sausage and eggs"", ""modifier"": ""served sunny-side up""}, {""name"": ""sourdough toast"", ""modifier"": """"}, {""name"": ""ham and eggs"", ""modifier"": ""lightly basted""}], ""review"": ""\""May I order a plate of country sausage and eggs, served sunny-side up, with the addition of sourdough toast? And also, could you please prepare a side of ham and eggs that are lightly basted?\""""}"
56,items_ordering_audios/2024_07_11 00_21_59 Tcpriw.wav,I will have the surf and turf please served over a bed of steamed brown rice with a generous portion of five ounce.,"""I will have the Surf 'n Turf, please, served over a bed of steamed brown rice and with a generous portion of 5 oz.""","""I will have the Surf 'n Turf, please, served over a bed of steamed brown rice and with a generous portion of 5 oz.""","{""items"": [{""name"": ""Surf 'n Turf"", ""modifier"": ""served over a bed of steamed brown rice""}, {""name"": """", ""modifier"": ""with a generous portion of 5 oz.""}], ""review"": ""\""I will have the Surf 'n Turf, please, served over a bed of steamed brown rice and with a generous portion of 5 oz.\""""}"
57,items_ordering_audios/2024_07_11 00_22_29 hWLveg.wav,I would like to start with a build your own pokey bowl featuring fresh salmon. For my main course I would love the original sandwich combo but without any dipping sauce. Thank you.,"I would like to start with a Build Your Own Poke Bowl featuring fresh salmon, and for my main course, I would love the Original Sandwich Combo but without any dipping sauce. Thank you!","I would like to start with a Build Your Own Poke Bowl featuring fresh salmon, and for my main course, I would love the Original Sandwich Combo but without any dipping sauce. Thank you!","{""items"": [{""name"": ""Build Your Own Poke Bowl"", ""modifier"": """"}, {""name"": ""fresh salmon"", ""modifier"": """"}, {""name"": ""Original Sandwich Combo"", ""modifier"": ""without any dipping sauce""}], ""review"": ""I would like to start with a Build Your Own Poke Bowl featuring fresh salmon, and for my main course, I would love the Original Sandwich Combo but without any dipping sauce. Thank you!""}"
58,items_ordering_audios/2024_07_11 00_23_04 GQigIg.wav,"Could I get a delicious chicken chimichunga and if possible could you add some extra cheese on top for me, please?","Could I get a delicious chicken chimichanga? And if possible, could you add some extra cheese on top for me, please?","Could I get a delicious chicken chimichanga? And if possible, could you add some extra cheese on top for me, please?","{""items"": [{""name"": ""chicken chimichanga"", ""modifier"": ""extra cheese""}], ""review"": ""Could I get a delicious chicken chimichanga? And if possible, could you add some extra cheese on top for me, please?""}"
59,items_ordering_audios/2024_07_11 00_23_17 bHgsmw.wav,"I need a large house salad, please.","""I need a large house salad, please.""","""I need a large house salad, please.""","{""items"": [{""name"": ""large house salad"", ""modifier"": """"}], ""review"": ""\""I need a large house salad, please.\""""}"
60,items_ordering_audios/2024_07_11 00_23_39 agYHeA.wav,I will take the plant-based nugget meal with a side of four ounce quinoa.,I will take the Plant-Based Nuggets Meal with a side of 4 oz Quinoa.,I will take the Plant-Based Nuggets Meal with a side of 4 oz Quinoa.,"{""items"": [{""name"": ""Plant-Based Nuggets Meal"", ""modifier"": """"}, {""name"": ""Quinoa"", ""modifier"": ""4 oz""}], ""review"": ""I will take the Plant-Based Nuggets Meal with a side of 4 oz Quinoa.""}"
61,items_ordering_audios/2024_07_11 00_23_59 -BXHPQ.wav,I would like to try the Mexican omelets served with a side of biscuit and gravy.,"I would like to try the Mexican Omelet, served with a side of Biscuit and Gravy.","I would like to try the Mexican Omelet, served with a side of Biscuit and Gravy.","{""items"": [{""name"": ""Mexican Omelet"", ""modifier"": """"}, {""name"": ""Biscuit"", ""modifier"": ""and Gravy""}], ""review"": ""I would like to try the Mexican Omelet, served with a side of Biscuit and Gravy.""}"
62,items_ordering_audios/2024_07_11 00_25_27 LGh1BA.wav,"I would love to order a refreshing Haritos, lemon soda, and a hearty classic breakfast with freshly sliced tomatoes on the side.",I would love to order a refreshing Jarritos Limón soda and a hearty Classic Breakfast with freshly sliced tomatoes on the side.,I would love to order a refreshing Jarritos Limón soda and a hearty Classic Breakfast with freshly sliced tomatoes on the side.,"{""items"": [{""name"": ""Jarritos Lim\u00f3n soda"", ""modifier"": """"}, {""name"": ""Classic Breakfast"", ""modifier"": ""freshly sliced tomatoes""}], ""review"": ""I would love to order a refreshing Jarritos Lim\u00f3n soda and a hearty Classic Breakfast with freshly sliced tomatoes on the side.""}"
63,items_ordering_audios/2024_07_11 00_25_52 4av_6Q.wav,I will take a turkey sandwich on rye bread please.,"I will take a turkey sandwich on rye bread, please.","I will take a turkey sandwich on rye bread, please.","{""items"": [{""name"": ""turkey sandwich"", ""modifier"": ""on rye bread""}], ""review"": ""I will take a turkey sandwich on rye bread, please.""}"
64,items_ordering_audios/2024_07_11 00_26_31 5FfUrQ.wav,"Could I have the huevos rancheros on a warm, freshly baked wheat tortilla?","Could I have the Huevos Rancheros on a warm, freshly-baked wheat tortilla?","Could I have the Huevos Rancheros on a warm, freshly-baked wheat tortilla?","{""items"": [{""name"": ""Huevos Rancheros"", ""modifier"": ""warm, freshly-baked wheat tortilla""}], ""review"": ""Could I have the Huevos Rancheros on a warm, freshly-baked wheat tortilla?""}"
65,items_ordering_audios/2024_07_11 00_27_20 2qrULw.wav,I would like to try the grilled salmon served over a fresh salad. I would prefer if you could,"I would like to try the grilled salmon served over a fresh salad, and I would prefer it if you could add some creamy ranch dressing on top. Thank you!","I would like to try the grilled salmon served over a fresh salad, and I would prefer it if you could add some creamy ranch dressing on top. Thank you!","{""items"": [{""name"": ""grilled salmon"", ""modifier"": """"}, {""name"": ""fresh salad"", ""modifier"": """"}, {""name"": ""creamy ranch dressing"", ""modifier"": """"}], ""review"": ""I would like to try the grilled salmon served over a fresh salad, and I would prefer it if you could add some creamy ranch dressing on top. Thank you!""}"
66,items_ordering_audios/2024_07_11 00_27_37 WXniqg.wav,"May I order a Gorgonzola cheese sandwich on sourdough bread, please.","May I order a Gorgonzola cheese sandwich on sourdough bread, please?","May I order a Gorgonzola cheese sandwich on sourdough bread, please?","{""items"": [{""name"": ""Gorgonzola cheese sandwich"", ""modifier"": ""sourdough bread""}], ""review"": ""May I order a Gorgonzola cheese sandwich on sourdough bread, please?""}"
67,items_ordering_audios/2024_07_11 00_28_44 AT4qew.wav,"Please give me a serving of a nary sushi and some wakam salad, both without any additional modifiers. Thank you.","Please give me a serving of inari sushi and some wakame salad, both without any additional modifiers. Thank you!","Please give me a serving of inari sushi and some wakame salad, both without any additional modifiers. Thank you!","{""items"": [{""name"": ""inari sushi"", ""modifier"": """"}, {""name"": ""wakame salad"", ""modifier"": """"}], ""review"": ""Please give me a serving of inari sushi and some wakame salad, both without any additional modifiers. Thank you!""}"
68,items_ordering_audios/2024_07_11 00_29_25 o1Comw.wav,"Do you have enchiladas de mones, one with a side of spicy chili verde, and another top of creamy blue cheese?","Do you have enchiladas de mole, one with a side of spicy chile verde and another topped with creamy blue cheese?","Do you have enchiladas de mole, one with a side of spicy chile verde and another topped with creamy blue cheese?","{""items"": [{""name"": ""enchiladas de mole"", ""modifier"": """"}, {""name"": ""spicy chile verde"", ""modifier"": ""side""}, {""name"": ""creamy blue cheese"", ""modifier"": ""topped with""}], ""review"": ""Do you have enchiladas de mole, one with a side of spicy chile verde and another topped with creamy blue cheese?""}"
69,items_ordering_audios/2024_07_11 00_32_25 9NcKHw.wav,"Do you have a Coca-Cola to accompany my meal? I would like that as my beverage choice, please.","Do you have a Coca-Cola to accompany my meal? I would like that as my beverage choice, please.","Do you have a Coca-Cola to accompany my meal? I would like that as my beverage choice, please.","{""items"": [{""name"": ""Coca-Cola"", ""modifier"": """"}], ""review"": ""Do you have a Coca-Cola to accompany my meal? I would like that as my beverage choice, please.""}"
70,items_ordering_audios/2024_07_11 00_32_58 5uRkzQ.wav,"I will have a hot dog served with an ice cold, refreshing iced tea, and for my second dish I would like some cheese curd without any sauce.","""I will have a hot dog served with an ice-cold refreshing iced tea, and for my second dish, I would like some cheese curds without any sauce.""","""I will have a hot dog served with an ice-cold refreshing iced tea, and for my second dish, I would like some cheese curds without any sauce.""","{""items"": [{""name"": ""hot dog"", ""modifier"": ""served with an ice-cold refreshing""}, {""name"": ""iced tea"", ""modifier"": """"}, {""name"": ""cheese curds"", ""modifier"": ""without any sauce""}], ""review"": ""\""I will have a hot dog served with an ice-cold refreshing iced tea, and for my second dish, I would like some cheese curds without any sauce.\""""}"
71,items_ordering_audios/2024_07_11 00_33_12 DwEBPg.wav,"Please give me a plate of spicy chicken wings, one top with coriander and the other garnish with jalapenos.","Please give me a plate of spicy chicken wings, one topped with coriander and the other garnished with jalapenos.","Please give me a plate of spicy chicken wings, one topped with coriander and the other garnished with jalapenos.","{""items"": [{""name"": ""spicy chicken wings"", ""modifier"": """"}, {""name"": ""coriander"", ""modifier"": ""topped""}, {""name"": ""jalapenos"", ""modifier"": ""garnished""}], ""review"": ""Please give me a plate of spicy chicken wings, one topped with coriander and the other garnished with jalapenos.""}"
72,items_ordering_audios/2024_07_11 00_33_30 anKaOw.wav,"May I order a plate of ham and eggs without any sights, along with a Denver omelette also served without any sights?","""May I order a plate of ham and eggs without any sides, along with a Denver omelet also served without any sides?""","""May I order a plate of ham and eggs without any sides, along with a Denver omelet also served without any sides?""","{""items"": [{""name"": ""ham and eggs"", ""modifier"": ""without any sides""}, {""name"": ""Denver omelet"", ""modifier"": ""also served without any sides""}], ""review"": ""\""May I order a plate of ham and eggs without any sides, along with a Denver omelet also served without any sides?\""""}"
73,items_ordering_audios/2024_07_11 00_34_17 1NA--g.wav,May I order a super cassidia with fried fish and a California Benedict with a slight of fresh fruit please?,"May I order a super quesadilla with fried fish and California Benedict with a side of fresh fruit, please?","May I order a super quesadilla with fried fish and California Benedict with a side of fresh fruit, please?","{""items"": [{""name"": ""super quesadilla"", ""modifier"": """"}, {""name"": ""fried fish"", ""modifier"": """"}, {""name"": ""California Benedict"", ""modifier"": ""with a side of fresh fruit""}], ""review"": ""May I order a super quesadilla with fried fish and California Benedict with a side of fresh fruit, please?""}"
74,items_ordering_audios/2024_07_11 00_34_29 HfXzmA.wav,"May I get a Shumishunga talk with Chile, Colorado, please?","May I get a chimichanga topped with chile colorado, please?","May I get a chimichanga topped with chile colorado, please?","{""items"": [{""name"": ""chimichanga"", ""modifier"": ""topped with chile colorado""}], ""review"": ""May I get a chimichanga topped with chile colorado, please?""}"
75,items_ordering_audios/2024_07_11 00_34_50 Cumg-g.wav,"I would appreciate a delicious patty melt accompanied by a fresh crisp salad on the side. Additionally, I would like to order your signature Cali burger with a generous serving of golden brown fries alongside.","I would appreciate a delicious Patty Melt accompanied by a fresh, crisp salad on the side. Additionally, I would like to order your signature Cali Burger with a generous serving of golden-brown fries alongside it. Thank you!","I would appreciate a delicious Patty Melt accompanied by a fresh, crisp salad on the side. Additionally, I would like to order your signature Cali Burger with a generous serving of golden-brown fries alongside it. Thank you!","{""items"": [{""name"": ""Patty Melt"", ""modifier"": """"}, {""name"": ""fresh, crisp salad"", ""modifier"": """"}, {""name"": ""Cali Burger"", ""modifier"": """"}, {""name"": ""golden-brown fries"", ""modifier"": ""generous serving""}], ""review"": ""I would appreciate a delicious Patty Melt accompanied by a fresh, crisp salad on the side. Additionally, I would like to order your signature Cali Burger with a generous serving of golden-brown fries alongside it. Thank you!""}"
76,items_ordering_audios/2024_07_11 00_35_02 Mhc8bA.wav,I would like to order a classic ham and egg breakfast with crispy hash browns on the side please.,"I would like to order a classic ham and eggs breakfast served with crispy hash browns on the side, please.","I would like to order a classic ham and eggs breakfast served with crispy hash browns on the side, please.","{""items"": [{""name"": ""classic ham"", ""modifier"": """"}, {""name"": ""eggs"", ""modifier"": """"}, {""name"": ""crispy hash browns"", ""modifier"": """"}], ""review"": ""I would like to order a classic ham and eggs breakfast served with crispy hash browns on the side, please.""}"
77,items_ordering_audios/2024_07_11 00_35_22 56fXlw.wav,"Can I have the Shatunad chicken curry served with a side of warm, freshly baked, non-bread?","Can I have the Chettinad Chicken Curry served with a side of warm, freshly baked naan bread?","Can I have the Chettinad Chicken Curry served with a side of warm, freshly baked naan bread?","{""items"": [{""name"": ""Chettinad Chicken Curry"", ""modifier"": """"}, {""name"": ""naan bread"", ""modifier"": ""warm, freshly baked""}], ""review"": ""Can I have the Chettinad Chicken Curry served with a side of warm, freshly baked naan bread?""}"
78,items_ordering_audios/2024_07_11 00_35_34 s_VsGQ.wav,Can you bring me a delicious hamburger top with a sweet and gooey banana Nutella crepe?,Can you bring me a delicious hamburger topped with a sweet and gooey banana-Nutella crepe?,Can you bring me a delicious hamburger topped with a sweet and gooey banana-Nutella crepe?,"{""items"": [{""name"": ""hamburger"", ""modifier"": ""topped with a sweet and gooey banana-Nutella crepe""}], ""review"": ""Can you bring me a delicious hamburger topped with a sweet and gooey banana-Nutella crepe?""}"
79,items_ordering_audios/2024_07_11 00_35_57 rRm2xQ.wav,"Please give me a Rubin sandwich with added white cheddar mac and cheese on the side. If that's possible, thank you.","Please give me a Reuben sandwich with added white cheddar mac and cheese on the side, if that's possible. Thank you!","Please give me a Reuben sandwich with added white cheddar mac and cheese on the side, if that's possible. Thank you!","{""items"": [{""name"": ""Reuben sandwich"", ""modifier"": """"}, {""name"": ""white cheddar mac and cheese"", ""modifier"": ""on the side""}], ""review"": ""Please give me a Reuben sandwich with added white cheddar mac and cheese on the side, if that's possible. Thank you!""}"
80,items_ordering_audios/2024_07_11 00_36_10 rvWlUg.wav,Could you please serve me a fish cassidia with mild sauce and a lemon lime soda?,"""Could you please serve me a fish quesadilla with mild sauce and a lemon-lime soda?""","""Could you please serve me a fish quesadilla with mild sauce and a lemon-lime soda?""","{""items"": [{""name"": ""fish quesadilla"", ""modifier"": ""mild sauce""}, {""name"": ""lemon-lime soda"", ""modifier"": """"}], ""review"": ""\""Could you please serve me a fish quesadilla with mild sauce and a lemon-lime soda?\""""}"
81,items_ordering_audios/2024_07_11 00_36_23 K8V01A.wav,I would like to order a Monte Cristo sandwich served with crispy golden brown potato wedges on the side.,"I would like to order a Monte Cristo sandwich served with crispy, golden-brown potato wedges on the side. Thank you!","I would like to order a Monte Cristo sandwich served with crispy, golden-brown potato wedges on the side. Thank you!","{""items"": [{""name"": ""Monte Cristo sandwich"", ""modifier"": """"}, {""name"": ""potato wedges"", ""modifier"": ""crispy, golden-brown""}], ""review"": ""I would like to order a Monte Cristo sandwich served with crispy, golden-brown potato wedges on the side. Thank you!""}"
82,items_ordering_audios/2024_07_11 00_36_38 szWEoQ.wav,I want to order a plate of spicy meatballs and also the rigatoni a la vodka please. Could you add some extra cheese on top for both dishes?,"""I want to order a plate of spicy meatballs and also the rigatoni alla vodka, please. Could you add some extra cheese on top for both dishes?""","""I want to order a plate of spicy meatballs and also the rigatoni alla vodka, please. Could you add some extra cheese on top for both dishes?""","{""items"": [{""name"": ""spicy meatballs"", ""modifier"": """"}, {""name"": ""rigatoni alla vodka"", ""modifier"": ""extra cheese""}], ""review"": ""\""I want to order a plate of spicy meatballs and also the rigatoni alla vodka, please. Could you add some extra cheese on top for both dishes?\""""}"
83,items_ordering_audios/2024_07_11 00_42_43 6CbELQ.wav,I will take the Beyond Chicken Sandwich combo and I would like it to come with a side of Buffalo style dip. Thank you.,"I will take the Beyond Chicken Sandwich Combo, and I would like it to come with a side of buffalo-style dip. Thank you!","I will take the Beyond Chicken Sandwich Combo, and I would like it to come with a side of buffalo-style dip. Thank you!","{""items"": [{""name"": ""Beyond Chicken Sandwich"", ""modifier"": """"}, {""name"": ""buffalo-style dip"", ""modifier"": """"}], ""review"": ""I will take the Beyond Chicken Sandwich Combo, and I would like it to come with a side of buffalo-style dip. Thank you!""}"
84,items_ordering_audios/2024_07_11 00_43_00 EuduYQ.wav,Could I get a hamburger with extra mayo on it? And please make sure there's no tomato in it. Thank you.,"Could I get a hamburger with extra mayo on the side, and please make sure there's no tomato in it? Thank you!","Could I get a hamburger with extra mayo on the side, and please make sure there's no tomato in it? Thank you!","{""items"": [{""name"": ""hamburger"", ""modifier"": ""extra mayo""}], ""review"": ""Could I get a hamburger with extra mayo on the side, and please make sure there's no tomato in it? Thank you!""}"
85,items_ordering_audios/2024_07_11 00_43_19 omg7gw.wav,Can I have a New York steak served with the soup of the day and the Italian sausage on light rye bread?,"Can I have a New York Steak served with the Soup of the Day, and an Italian Sausage on Light Rye Bread?","Can I have a New York Steak served with the Soup of the Day, and an Italian Sausage on Light Rye Bread?","{""items"": [{""name"": ""New York Steak"", ""modifier"": """"}, {""name"": ""Soup of the Day"", ""modifier"": """"}, {""name"": ""Italian Sausage on Light Rye Bread"", ""modifier"": """"}], ""review"": ""Can I have a New York Steak served with the Soup of the Day, and an Italian Sausage on Light Rye Bread?""}"
86,items_ordering_audios/2024_07_11 00_43_34 lXXfCA.wav,I would love to order a plate of spaghetti con popolette and could you please add the side bolognese sauce on the side?,"""I would love to order a plate of Spaghetti Con Polpette, and could you please add the Side Bolognese Sauce on the side?""","""I would love to order a plate of Spaghetti Con Polpette, and could you please add the Side Bolognese Sauce on the side?""","{""items"": [{""name"": ""Spaghetti Con Polpette"", ""modifier"": """"}, {""name"": ""Side Bolognese Sauce"", ""modifier"": ""on the side""}], ""review"": ""\""I would love to order a plate of Spaghetti Con Polpette, and could you please add the Side Bolognese Sauce on the side?\""""}"
87,items_ordering_audios/2024_07_11 00_43_45 ZoWQgw.wav,Please give me a well done patty melt with a side of coleslaw.,Please give me a well-done Patty Melt with a side of coleslaw.,Please give me a well-done Patty Melt with a side of coleslaw.,"{""items"": [{""name"": ""Patty Melt"", ""modifier"": ""well-done""}, {""name"": ""coleslaw"", ""modifier"": """"}], ""review"": ""Please give me a well-done Patty Melt with a side of coleslaw.""}"
88,items_ordering_audios/2024_07_11 00_44_01 2HalhA.wav,I would like to order a Parmesan sandwich and I could also get it served with a side salad without any dressing.,"I would like to order a Parmigiana Sandwich, and could I also get it served with a side salad without any dressing?","I would like to order a Parmigiana Sandwich, and could I also get it served with a side salad without any dressing?","{""items"": [{""name"": ""Parmigiana Sandwich"", ""modifier"": """"}, {""name"": ""side salad"", ""modifier"": ""without any dressing""}], ""review"": ""I would like to order a Parmigiana Sandwich, and could I also get it served with a side salad without any dressing?""}"
89,items_ordering_audios/2024_07_11 00_44_51 RAUmpg.wav,"Can I please have a cheeseburger with extra onions, no tomatoes, and ranch on the side? And can I please have an extra patty with my burger?","I want to order the Swai Meal served with a fresh and colorful vegetable medley, please.","I want to order the Swai Meal served with a fresh and colorful vegetable medley, please.","{""items"": [{""name"": ""Swai Meal"", ""modifier"": ""served with a fresh and colorful vegetable medley""}], ""review"": ""I want to order the Swai Meal served with a fresh and colorful vegetable medley, please.""}"
90,items_ordering_audios/2024_07_11 00_45_26 U3t9LA.wav,"I need to order a build your own Poke-Bole with spicy mayo as one of the modifiers, please. Thank you.","I need to order a Build Your Own Poke Bowl with Spicy Mayo as one of the modifiers, please. Thank you!","I need to order a Build Your Own Poke Bowl with Spicy Mayo as one of the modifiers, please. Thank you!","{""items"": [{""name"": ""Build Your Own Poke Bowl"", ""modifier"": ""Spicy Mayo""}], ""review"": ""I need to order a Build Your Own Poke Bowl with Spicy Mayo as one of the modifiers, please. Thank you!""}"
91,items_ordering_audios/2024_07_11 00_45_51 2nZtkg.wav,Could you please serve me a dual barbecue over rice? And also I would like to try the Cheshwan pork over rice with extra spice.,"""Could you please serve me a Dual Barbecue Over Rice and also, I would like to try the Szechuan Pork Over Rice with extra spice?""","""Could you please serve me a Dual Barbecue Over Rice and also, I would like to try the Szechuan Pork Over Rice with extra spice?""","{""items"": [{""name"": ""Dual Barbecue"", ""modifier"": ""Over Rice""}, {""name"": ""Szechuan Pork"", ""modifier"": ""Over Rice with extra spice""}], ""review"": ""\""Could you please serve me a Dual Barbecue Over Rice and also, I would like to try the Szechuan Pork Over Rice with extra spice?\""""}"
92,items_ordering_audios/2024_07_11 00_46_06 iwDvgQ.wav,"Can I order a build your own Pokebowl with fresh, highly high quality tuna as the main protein?","Can I order a Build Your Own Poke Bowl with fresh, high-quality tuna as the main protein?","Can I order a Build Your Own Poke Bowl with fresh, high-quality tuna as the main protein?","{""items"": [{""name"": ""Build Your Own Poke Bowl"", ""modifier"": """"}, {""name"": ""tuna"", ""modifier"": ""fresh, high-quality""}], ""review"": ""Can I order a Build Your Own Poke Bowl with fresh, high-quality tuna as the main protein?""}"
93,items_ordering_audios/2024_07_11 00_46_36 RhYO_g.wav,"Can I have a tri-tip per ounce with the original steakhouse sauce that has smoke, mesquite, and little heat flavors? Also, could you add a plant-based nuggets meal served with Simmons sweet potato mash at a standard serving of four ounces?","Can I have a tri-tip per ounce with the original steakhouse sauce that has smoke, mesquite, and lil heat flavors? Also, could you add a plant-based nuggets meal served with cinnamon sweet potato mash at a standard serving of four ounces.","Can I have a tri-tip per ounce with the original steakhouse sauce that has smoke, mesquite, and lil heat flavors? Also, could you add a plant-based nuggets meal served with cinnamon sweet potato mash at a standard serving of four ounces.","{""items"": [{""name"": ""tri-tip"", ""modifier"": ""per ounce""}, {""name"": ""original steakhouse sauce"", ""modifier"": ""smoke, mesquite, and lil heat flavors""}, {""name"": ""plant-based nuggets meal"", ""modifier"": """"}, {""name"": ""cinnamon sweet potato mash"", ""modifier"": ""four ounces""}], ""review"": ""Can I have a tri-tip per ounce with the original steakhouse sauce that has smoke, mesquite, and lil heat flavors? Also, could you add a plant-based nuggets meal served with cinnamon sweet potato mash at a standard serving of four ounces.""}"
94,items_ordering_audios/2024_07_11 00_46_50 GTPSDA.wav,May I get a plate of ham and eggs on wheat toast as well as another one with the same dish but served on white toast?,"May I get a plate of ham and eggs on wheat toast, as well as another one with the same dish but served on white toast?","May I get a plate of ham and eggs on wheat toast, as well as another one with the same dish but served on white toast?","{""items"": [{""name"": ""ham and eggs"", ""modifier"": ""on wheat toast""}, {""name"": ""ham and eggs"", ""modifier"": ""on white toast""}], ""review"": ""May I get a plate of ham and eggs on wheat toast, as well as another one with the same dish but served on white toast?""}"
95,items_ordering_audios/2024_07_11 00_47_43 Bsl6zg.wav,I want to order a sandwich with a juicy white sliced turkey layered with fresh lettuce and tomatoes on whole grain bread.,"I want to order a sandwich with a juicy white-slice turkey, layered with fresh lettuce and tomatoes on whole grain bread.","I want to order a sandwich with a juicy white-slice turkey, layered with fresh lettuce and tomatoes on whole grain bread.","{""items"": [{""name"": ""sandwich"", ""modifier"": ""with a juicy white-slice turkey, layered with fresh lettuce and tomatoes on whole grain bread""}], ""review"": ""I want to order a sandwich with a juicy white-slice turkey, layered with fresh lettuce and tomatoes on whole grain bread.""}"
96,items_ordering_audios/2024_07_11 00_52_11 gUWQfA.wav,I need a BLT sandwich served with a side of yogurt parfait and also could you please add some spicy angry potatoes to my order?,"""I need a B.L.T. sandwich served with a side of yogurt parfait, and also could you please add some spicy 'angry' potatoes to my order?""","""I need a B.L.T. sandwich served with a side of yogurt parfait, and also could you please add some spicy 'angry' potatoes to my order?""","{""items"": [{""name"": ""B.L.T. sandwich"", ""modifier"": """"}, {""name"": ""yogurt parfait"", ""modifier"": """"}, {""name"": ""'angry' potatoes"", ""modifier"": ""spicy""}], ""review"": ""\""I need a B.L.T. sandwich served with a side of yogurt parfait, and also could you please add some spicy 'angry' potatoes to my order?\""""}"
97,items_ordering_audios/2024_07_11 00_52_37 sSC1LQ.wav,Could you please serve me a sandwich made of ham and Swiss cheese on white bread?,Could you please serve me a sandwich made of ham and Swiss cheese on white bread?,Could you please serve me a sandwich made of ham and Swiss cheese on white bread?,"{""items"": [{""name"": ""ham and Swiss cheese"", ""modifier"": ""on white bread""}], ""review"": ""Could you please serve me a sandwich made of ham and Swiss cheese on white bread?""}"
98,items_ordering_audios/2024_07_11 00_53_01 hGI1Bw.wav,"Can I have a chimichanga filled with shredded chicken and a herito orange soda, please?","Can I have a chimichanga filled with shredded chicken and a Jarritos orange soda, please?","Can I have a chimichanga filled with shredded chicken and a Jarritos orange soda, please?","{""items"": [{""name"": ""chimichanga"", ""modifier"": ""filled with shredded chicken""}, {""name"": ""Jarritos orange soda"", ""modifier"": """"}], ""review"": ""Can I have a chimichanga filled with shredded chicken and a Jarritos orange soda, please?""}"
99,items_ordering_audios/2024_07_11 00_53_25 gRo0dA.wav,"I would like to try a classic hamburger, but instead of the usual sides, could I get it accompanied by a fresh salad without any dressing? Thank you.","I would like to try a classic hamburger, but instead of the usual sides, could I get it accompanied by a fresh salad without any dressing? Thank you.","I would like to try a classic hamburger, but instead of the usual sides, could I get it accompanied by a fresh salad without any dressing? Thank you.","{""items"": [{""name"": ""classic hamburger"", ""modifier"": """"}, {""name"": ""fresh salad"", ""modifier"": ""without any dressing""}], ""review"": ""I would like to try a classic hamburger, but instead of the usual sides, could I get it accompanied by a fresh salad without any dressing? Thank you.""}"
